User ID,User Name,User Birthdate,User Creation,User Email,User Phone,User Address,User Country
f0cfe3fd-13a4-4329-9a7a-620b53365a22,Isabela Albuquerque,04/08/1987 05:46:50,27/04/2023 11:53:04,Isabela28@gmail.com,+55 (9) 4569-5105,182 Matheus Travessa Sobrado 27,Brasil
fd7ee98c-bf17-47f7-91cf-cd47a2786fc9,João Lucas Costa,30/11/1987 16:05:58,28/04/2023 18:36:31,JooLucas.Costa@bol.com.br,+55 (9) 8495-3001,850 Pedro Rua Lote 17,Brasil
c53672fe-2413-4404-921e-52b485751d60,Isabela Reis,07/03/1943 18:09:21,27/04/2023 07:11:35,Isabela_Reis@live.com,+55 (9) 3157-2982,85483 Clara Avenida Sobrado 18,Brasil
948599ac-f9bb-47cd-aa11-c96504f54929,Isadora Santos,18/08/1943 21:51:41,28/04/2023 18:35:10,Isadora.Santos51@bol.com.br,+55 (9) 4018-9501,59605 Eduarda Rodovia Quadra 48,Brasil
32f7120e-2729-4ee4-9433-a63f66fad3f7,Joana Moraes Jr.,16/07/1978 10:20:02,27/04/2023 18:25:11,Joana_Moraes@gmail.com,+55 (9) 4472-9715,58747 Helena Marginal Apto. 449,Brasil
1938f34f-0dc4-4ff0-861a-9ce523403b4a,Gael Barros,14/04/1992 16:01:12,27/04/2023 08:55:45,Gael_Barros12@yahoo.com,+55 (9) 6339-9842,5403 Gael Travessa Quadra 96,Brasil
ceaaea54-d340-4165-8775-5363ebc21845,Ana Clara Martins,19/01/1956 22:22:36,27/04/2023 13:13:11,AnaClara.Martins21@bol.com.br,+55 (9) 8353-7191,85359 Moraes Rua Sobrado 41,Brasil
9b9fc7c0-c48a-4030-b24d-433929fcec48,Eduardo Barros Filho,29/07/1962 03:28:17,26/04/2023 22:53:02,Eduardo78@live.com,+55 (9) 8350-0321,4079 Silva Travessa Sobrado 63,Brasil
615ceee6-d0c7-48ff-a4aa-822ef169e70a,Sra. Samuel Batista,16/12/1977 18:11:43,28/04/2023 05:58:33,Samuel.Batista@gmail.com,+55 (9) 2788-7668,8136 Norberto Marginal Casa 7,Brasil
860d675c-6fcc-424d-b09a-fc793f206c70,Isabelly Reis,11/12/1993 15:29:55,27/04/2023 18:12:54,Isabelly30@gmail.com,+55 (9) 7779-9100,171 Samuel Marginal Apto. 367,Brasil
9c446fd8-b96b-4644-b780-32a99341e705,Pietro Macedo,24/03/2004 07:04:48,28/04/2023 19:29:39,Pietro.Macedo98@bol.com.br,+55 (9) 6619-0227,9395 Martins Alameda Quadra 53,Brasil
1002e1c5-f0fc-4177-85d2-94e3e831b92d,Morgana Batista,13/12/1960 11:35:06,27/04/2023 12:06:43,Morgana_Batista@bol.com.br,+55 (9) 0996-2853,253 Braga Alameda Sobrado 82,Brasil
baaa9978-8a04-44e9-b50f-a16fc0809701,Sr. Lucca Oliveira,26/08/1965 14:44:49,28/04/2023 17:10:37,Lucca_Oliveira86@hotmail.com,+55 (9) 9035-5751,120 Martins Rodovia Quadra 56,Brasil
723daaa0-596b-472b-adff-0a2c428e3166,Maria Cecília Pereira,26/05/1979 00:37:06,28/04/2023 15:48:32,MariaCeclia_Pereira@gmail.com,+55 (9) 2408-7742,2120 Alícia Alameda Casa 1,Brasil
30d825a7-6bfa-4a99-8f4a-91ce8f069a59,Pablo Macedo,05/07/1973 23:27:20,28/04/2023 12:01:12,Pablo42@bol.com.br,+55 (9) 2452-5268,28349 Oliveira Rua Casa 7,Brasil
fb6ccf9a-203b-4cd5-ba95-b2502f5f9959,Mariana Barros,13/07/1968 16:06:11,27/04/2023 07:11:39,Mariana_Barros46@gmail.com,+55 (9) 9104-9635,21424 Santos Marginal Apto. 739,Brasil
3cf227af-b66b-443e-8d15-477cdb8ec866,Isabel Moraes,03/12/1956 02:51:33,27/04/2023 06:29:33,Isabel84@yahoo.com,+55 (9) 6249-0077,33150 Emanuel Rodovia Sobrado 33,Brasil
9161bfbc-47c4-49ad-99ca-ca7f86b1bd16,Davi Lucca Oliveira Filho,24/02/1948 06:54:01,28/04/2023 19:32:30,DaviLucca_Oliveira61@gmail.com,+55 (9) 9208-3765,9944 Moreira Marginal Quadra 43,Brasil
2e1e9be9-5212-4ed8-ac58-891a0c51b7a1,Fabrício Costa,15/08/1997 20:40:03,28/04/2023 07:55:00,Fabrcio.Costa@hotmail.com,+55 (9) 0918-3656,067 Alice Avenida Quadra 31,Brasil
22d32694-2aad-4f16-bb4c-e076400e4694,Nataniel Braga,17/12/1997 09:14:18,28/04/2023 11:06:36,Nataniel.Braga@gmail.com,+55 (9) 3519-5332,86100 Franco Avenida Lote 97,Brasil
bc92aa37-c9ff-4657-9b76-b3b7c0ab16e2,Larissa Saraiva,28/02/1951 01:35:31,27/04/2023 22:10:38,Larissa.Saraiva@yahoo.com,+55 (9) 2755-7074,5387 Lucca Marginal Lote 81,Brasil
fb3e8c46-5ad9-4a86-b441-3e69a661f2e6,Felipe Xavier,31/10/1947 01:30:28,27/04/2023 07:06:52,Felipe_Xavier@hotmail.com,+55 (9) 4217-0470,738 Eloá Travessa Apto. 687,Brasil
40eaf77f-20f5-4d6f-8091-d0278515f316,Breno Saraiva,26/05/1966 05:10:50,26/04/2023 23:33:05,Breno82@bol.com.br,+55 (9) 0242-2459,6132 Gael Marginal Quadra 52,Brasil
54f6355d-5eb9-40d6-bbdf-3ddc826165fe,Washington Macedo,21/02/1988 21:20:37,28/04/2023 10:33:56,Washington_Macedo@bol.com.br,+55 (9) 5074-2477,915 Carvalho Alameda Lote 67,Brasil
0c3aaf4c-a135-47b9-9287-deed594d4d50,Vitória Reis Jr.,27/08/2004 17:26:22,27/04/2023 16:28:56,Vitria.Reis35@gmail.com,+55 (9) 7847-7012,5450 Moraes Rua Apto. 346,Brasil
3a604fd1-6e59-406d-9349-61fd5b98c84c,Yasmin Carvalho,24/03/1947 03:35:44,26/04/2023 23:03:03,Yasmin39@hotmail.com,+55 (9) 8673-8781,789 Souza Marginal Lote 31,Brasil
db01acee-3b97-492d-bd3f-2335844ddc65,Arthur Franco,06/08/1995 18:30:18,28/04/2023 12:41:55,Arthur_Franco15@hotmail.com,+55 (9) 9464-5941,83474 Sara Rodovia Lote 15,Brasil
9644e307-69c2-469a-88f6-92878034e079,Heitor Pereira,06/03/1990 05:29:05,27/04/2023 04:43:54,Heitor_Pereira72@hotmail.com,+55 (9) 6332-4823,73308 Saraiva Rodovia Apto. 616,Brasil
37a86d6d-6794-4c55-b5f3-cdf1b53d9103,Helena Carvalho Jr.,04/04/1978 03:46:28,27/04/2023 11:43:52,Helena35@bol.com.br,+55 (9) 8917-0041,254 Santos Marginal Apto. 760,Brasil
730ce3d4-2ede-41e2-a510-cb84e546820f,Mércia Moraes,23/05/1970 04:15:49,27/04/2023 08:48:43,Mrcia92@hotmail.com,+55 (9) 1102-3685,763 Franco Alameda Casa 2,Brasil
954be122-8d1e-4193-8010-3ee1a9519b39,Júlia Reis,19/11/1994 22:20:05,28/04/2023 16:34:00,Jlia_Reis@yahoo.com,+55 (9) 8858-4970,82174 Pereira Avenida Sobrado 36,Brasil
3856f37f-b454-4c19-bd94-065e6eac0144,Vitor Nogueira,04/12/2003 20:02:09,27/04/2023 17:14:48,Vitor_Nogueira@live.com,+55 (9) 3650-6536,802 Danilo Alameda Casa 6,Brasil
d850e024-8fdb-46a6-ae2f-8ab62c787852,Ana Luiza Braga,19/11/1995 00:23:39,27/04/2023 03:42:28,AnaLuiza42@bol.com.br,+55 (9) 5378-5166,084 Souza Avenida Lote 17,Brasil
feb0656c-1be2-4b8d-84d7-d4f062956847,Maria Clara Carvalho,01/12/1995 22:34:43,28/04/2023 00:14:39,MariaClara.Carvalho@gmail.com,+55 (9) 5423-2044,200 Martins Travessa Casa 2,Brasil
e5a1f182-775a-4e76-97f8-4d6bd82fe3a0,Eloá Costa,26/12/1950 19:01:45,28/04/2023 07:11:42,Elo.Costa80@yahoo.com,+55 (9) 3863-8952,49061 Saraiva Alameda Lote 38,Brasil
3ab9c178-5344-4136-93f6-72275f530449,Eloá Silva,20/09/1952 10:46:20,28/04/2023 02:18:06,Elo.Silva@bol.com.br,+55 (9) 9526-5616,8782 Nogueira Marginal Apto. 075,Brasil
28820f83-59ce-4eb1-9259-4a784efeae36,Aline Silva,22/01/2004 02:33:12,28/04/2023 16:20:46,Aline59@yahoo.com,+55 (9) 0171-8837,627 Caio Alameda Casa 2,Brasil
69624ef2-fa1f-48c0-a1cd-4410be14f4e4,Paulo Martins,23/07/1985 20:14:23,28/04/2023 14:40:06,Paulo.Martins@bol.com.br,+55 (9) 6440-0455,53029 Barros Rua Quadra 25,Brasil
e326737e-f8c7-4f70-a253-aebfa7f480a4,Ana Júlia Moreira,25/03/1944 09:35:43,27/04/2023 04:48:17,AnaJlia.Moreira11@gmail.com,+55 (9) 3843-2407,1989 Pereira Travessa Casa 7,Brasil
6c9a1aca-5461-4c56-b8de-4253015add77,Marcelo Franco,17/10/1982 03:12:58,27/04/2023 03:35:23,Marcelo_Franco@live.com,+55 (9) 6576-0815,0337 Alessandra Rodovia Quadra 00,Brasil
94171f71-92bc-40e7-a436-4ba72191add8,Bryan Xavier,17/02/1971 23:47:14,27/04/2023 05:03:44,Bryan_Xavier@bol.com.br,+55 (9) 9768-2700,0732 Albuquerque Alameda Apto. 424,Brasil
f687d5a9-b4de-4329-92c2-eac96a4f5867,Célia Reis,22/02/2004 00:18:26,27/04/2023 16:45:24,Clia.Reis38@hotmail.com,+55 (9) 5799-7507,525 Albuquerque Marginal Casa 4,Brasil
f4a74b20-d388-4682-88d3-48483e3d67d3,Noah Braga,04/11/1967 21:14:49,28/04/2023 12:04:59,Noah.Braga@gmail.com,+55 (9) 1534-8734,847 Santos Alameda Casa 4,Brasil
63ce84e5-0eed-403e-8ff7-0fe10ec558bd,Lorenzo Carvalho,03/02/1960 06:10:03,28/04/2023 09:06:44,Lorenzo27@live.com,+55 (9) 5386-5860,491 Carla Alameda Sobrado 92,Brasil
2a662562-6802-4029-a7ad-2f2a78d5f3bf,Fabrícia Martins Neto,19/11/1994 22:54:24,28/04/2023 16:08:53,Fabrcia.Martins@yahoo.com,+55 (9) 0323-0271,56870 Nogueira Rua Casa 1,Brasil
8183cf67-bc42-455d-819f-0a2d1878fa64,João Lucas Souza,04/11/1969 01:09:44,28/04/2023 11:09:11,JooLucas90@live.com,+55 (9) 5376-2327,319 Nogueira Marginal Apto. 598,Brasil
13b7c13d-1b4b-4818-9992-1060874efc59,Valentina Nogueira Neto,21/03/1966 05:55:44,27/04/2023 09:38:54,Valentina_Nogueira@gmail.com,+55 (9) 5909-2495,150 Franco Rodovia Lote 09,Brasil
93fa80cd-f5e7-4b05-acfc-627a4fc4724d,Benjamin Batista Filho,02/04/1949 18:07:16,27/04/2023 00:10:57,Benjamin.Batista@yahoo.com,+55 (9) 4083-3751,7158 Braga Avenida Quadra 85,Brasil
b44b1e29-2908-45cd-829c-634de0d9ad2b,Dra. Antônio Xavier,29/07/1960 12:43:49,28/04/2023 19:49:50,Antnio_Xavier82@bol.com.br,+55 (9) 5684-5959,09009 Clara Alameda Apto. 378,Brasil
03b1e0b2-0732-4dd7-81b7-f6cba9ef403a,Yago Barros Filho,14/03/1949 09:04:28,27/04/2023 19:03:03,Yago89@bol.com.br,+55 (9) 2583-2044,539 Valentina Marginal Sobrado 53,Brasil
f14db5f8-5876-4669-a424-bf99c8d15ca6,Dra. Benjamin Melo,21/06/2003 04:24:01,28/04/2023 02:08:36,Benjamin.Melo@live.com,+55 (9) 7052-0345,302 Gabriel Rua Lote 01,Brasil
07664bfb-0142-472c-a6f6-f0875815d30f,Dr. Clara Batista,28/09/1970 12:54:20,28/04/2023 17:09:41,Clara_Batista46@hotmail.com,+55 (9) 9086-5311,2543 Emanuel Avenida Casa 1,Brasil
715847d0-78ca-4961-8812-2b3f91bea18d,João Miguel Costa,03/04/1981 20:49:11,27/04/2023 19:44:04,JooMiguel.Costa94@bol.com.br,+55 (9) 3292-0420,980 Moraes Marginal Casa 0,Brasil
b08537b8-02ad-4c23-9f96-44d3b7760b5b,Marcela Santos,29/07/1998 21:09:26,28/04/2023 05:11:42,Marcela.Santos@yahoo.com,+55 (9) 6675-0567,654 Nogueira Avenida Lote 87,Brasil
53948ceb-a013-4b10-a136-e7b8e363c029,Rafaela Souza,06/02/1948 05:18:03,28/04/2023 06:25:27,Rafaela.Souza@hotmail.com,+55 (9) 9772-3197,77129 Nogueira Rodovia Sobrado 52,Brasil
466033ac-dd18-4dd9-b359-05beab246667,Fábio Souza,15/10/1961 03:58:54,27/04/2023 20:06:40,Fbio.Souza13@yahoo.com,+55 (9) 9415-2415,31637 Souza Rua Lote 96,Brasil
75a6b9ae-570b-4747-9aac-1a06b8a85fed,Caio Albuquerque Neto,01/10/1982 07:03:05,27/04/2023 04:46:33,Caio_Albuquerque@hotmail.com,+55 (9) 3855-2391,970 Ladislau Rodovia Lote 24,Brasil
995b9798-618c-4933-ab64-b7ff838645d8,Roberto Batista,12/12/1950 13:03:35,27/04/2023 19:33:57,Roberto_Batista62@live.com,+55 (9) 6774-2424,567 Martins Travessa Sobrado 36,Brasil
0646ca8f-e8d2-49d7-b26f-ce61ed261fb8,Júlio Batista,14/12/1947 10:45:10,28/04/2023 08:03:33,Jlio25@yahoo.com,+55 (9) 4709-0901,85067 Moraes Travessa Quadra 73,Brasil
6e8d9c15-5346-4878-806b-f1f07daf7bb4,Isaac Silva,08/09/1970 23:21:33,27/04/2023 00:36:58,Isaac.Silva7@yahoo.com,+55 (9) 6607-7822,14564 Pedro Henrique Avenida Lote 14,Brasil
f89bc463-8d92-4b08-b002-df572bcc0d72,Larissa Moraes,04/07/1988 08:13:51,27/04/2023 12:01:17,Larissa_Moraes@hotmail.com,+55 (9) 9062-2327,7862 Lucca Alameda Sobrado 84,Brasil
d4712e33-7f84-4b59-b247-6baeebe93a3e,Dr. Noah Batista,06/10/1978 11:26:19,27/04/2023 04:01:53,Noah47@live.com,+55 (9) 8624-0800,169 Bruna Marginal Casa 9,Brasil
8d35a51f-9ff0-47f5-809d-68446c621b14,Norberto Braga,11/04/1959 09:38:44,27/04/2023 01:25:37,Norberto.Braga19@yahoo.com,+55 (9) 3717-8478,17425 Paulo Avenida Lote 16,Brasil
3ea1d1fa-3e19-4272-944a-47140dd41605,Sra. Raul Batista,21/11/1954 00:46:06,28/04/2023 05:09:00,Raul77@gmail.com,+55 (9) 6114-7769,630 Cecília Alameda Quadra 21,Brasil
0d64a917-da55-45c8-9337-f9a9e7d24a9a,Gabriel Macedo,09/07/1950 07:37:38,26/04/2023 22:46:52,Gabriel.Macedo85@gmail.com,+55 (9) 2609-7445,130 Albuquerque Rodovia Lote 96,Brasil
5751bbc4-a8c7-41d2-87e4-be38d1b76b8c,Enzo Braga,29/07/1996 13:38:40,28/04/2023 19:26:49,Enzo17@yahoo.com,+55 (9) 9525-2037,936 Maria Alice Avenida Casa 7,Brasil
0e57b1d2-c499-4608-88c1-7585ec08468a,Júlia Reis,26/11/1943 17:39:09,27/04/2023 16:38:47,Jlia40@bol.com.br,+55 (9) 3141-2255,226 Barros Travessa Quadra 37,Brasil
63415fed-2a15-4574-8a0f-30a45eaeadcb,Srta. Yango Xavier,05/02/1965 01:57:59,27/04/2023 10:21:50,Yango_Xavier19@gmail.com,+55 (9) 2608-7511,9843 Joaquim Avenida Lote 91,Brasil
708aa43e-7632-4619-b463-0a9c9f937477,Sra. Bernardo Silva Jr.,19/10/1967 01:26:05,27/04/2023 06:54:30,Bernardo19@live.com,+55 (9) 2889-8111,52087 Nataniel Rua Quadra 41,Brasil
66cd96b5-c1d9-49bc-acaa-c1651dfd1675,Anthony Batista,28/03/2005 16:34:19,27/04/2023 13:12:09,Anthony_Batista@bol.com.br,+55 (9) 6279-3765,12368 Carvalho Rua Lote 03,Brasil
5b9ebbe0-6c2b-4736-b2ef-becbe8248efc,Maria Cecília Xavier,16/06/1967 21:13:44,28/04/2023 14:35:45,MariaCeclia51@live.com,+55 (9) 7135-7422,09082 Xavier Marginal Quadra 31,Brasil
947c3ae5-23a8-461d-9fc3-399a3a57f3f5,César Nogueira,15/10/1964 20:45:49,27/04/2023 05:43:52,Csar62@gmail.com,+55 (9) 0201-8920,964 Sirineu Marginal Lote 94,Brasil
b1b6706c-7856-435b-96f4-96ca6a4bfa4b,Lorenzo Albuquerque,29/05/1999 07:03:26,28/04/2023 02:26:04,Lorenzo.Albuquerque@gmail.com,+55 (9) 0133-4096,5608 Natália Travessa Lote 79,Brasil
87c1f10a-c6af-423a-905e-443e124c85d9,Yasmin Braga,15/01/1953 15:08:05,27/04/2023 05:19:52,Yasmin38@bol.com.br,+55 (9) 6460-6592,6412 Santos Travessa Lote 67,Brasil
c860458f-08ec-4aca-8f3a-04844eb0fe2e,Alessandro Barros,01/10/2000 20:50:09,27/04/2023 05:35:13,Alessandro93@gmail.com,+55 (9) 9895-2856,6361 Barros Avenida Sobrado 09,Brasil
3e527737-74ba-4d2f-8770-48b54f606bd0,Sra. Isabella Martins,17/05/1976 12:50:58,28/04/2023 05:57:09,Isabella61@yahoo.com,+55 (9) 7867-5251,581 Batista Rua Casa 7,Brasil
10716020-ff30-4a86-980b-6662672ce250,Yasmin Albuquerque Neto,24/06/1956 13:50:16,27/04/2023 05:19:02,Yasmin38@yahoo.com,+55 (9) 7289-5644,44812 Carla Rodovia Apto. 322,Brasil
bbb542fe-1e59-4e96-bb3a-e8064475314b,Alícia Martins,06/01/1949 23:09:36,27/04/2023 19:10:53,Alcia33@yahoo.com,+55 (9) 7242-4075,13771 Talita Avenida Apto. 307,Brasil
644a2a10-afba-4bf9-9a3e-26c007451729,Maria Clara Franco,06/10/1975 15:28:42,27/04/2023 04:52:21,MariaClara.Franco@bol.com.br,+55 (9) 2033-4505,7367 Albuquerque Marginal Quadra 44,Brasil
20f9f124-b15a-4b90-9506-217aad1794bc,Dr. Davi Batista,09/05/1969 22:52:11,28/04/2023 11:40:51,Davi40@bol.com.br,+55 (9) 4827-0872,908 Moreira Travessa Quadra 14,Brasil
ce4638c6-b867-406b-bf36-6fc8068478b3,Srta. Clara Braga,04/09/1983 03:01:55,27/04/2023 14:56:35,Clara.Braga@yahoo.com,+55 (9) 0805-0572,373 Martins Rua Lote 71,Brasil
16ce4213-3c7b-4df3-b326-25af1ea3dc69,Mariana Santos,21/07/1957 18:30:30,26/04/2023 23:16:47,Mariana_Santos@yahoo.com,+55 (9) 5650-6497,9442 Lorraine Marginal Sobrado 28,Brasil
16d01a07-b0fe-42e5-b585-a15618a923c9,João Pedro Moreira,02/10/1998 17:03:07,28/04/2023 20:45:07,JooPedro78@hotmail.com,+55 (9) 6367-3602,446 Souza Avenida Apto. 491,Brasil
01e76363-1643-4a07-b97c-c6ea047dd944,Sr. Roberta Melo,03/12/1956 20:35:09,28/04/2023 05:41:33,Roberta.Melo27@hotmail.com,+55 (9) 2232-8718,33857 Lorraine Marginal Lote 02,Brasil
904198c4-9c95-495b-9472-a9e5119da4d2,Gustavo Saraiva,16/12/1948 14:46:13,27/04/2023 15:03:02,Gustavo.Saraiva@hotmail.com,+55 (9) 8452-5375,8123 Silva Rodovia Lote 59,Brasil
5bb432d1-a4f0-4e56-9dd9-86204a886e3c,Salvador Santos,22/04/1943 13:54:06,27/04/2023 19:28:06,Salvador_Santos1@hotmail.com,+55 (9) 5434-7241,9650 Heitor Avenida Apto. 100,Brasil
71d0fe21-896c-44f5-af45-daad619611ad,Rafael Melo,14/09/1969 06:25:03,28/04/2023 00:23:22,Rafael46@hotmail.com,+55 (9) 9332-3090,30051 Felipe Rodovia Sobrado 15,Brasil
73e45c2c-5ef4-4228-aab2-b67577aa3295,Srta. Maria Júlia Albuquerque,27/06/1955 02:50:10,28/04/2023 03:12:57,MariaJlia16@hotmail.com,+55 (9) 7719-1185,51597 Oliveira Travessa Sobrado 50,Brasil
deea0024-0a5f-4fa6-b24d-3609f20c252c,Warley Moraes,27/09/1962 18:25:08,28/04/2023 19:36:17,Warley74@gmail.com,+55 (9) 5048-5462,503 Moreira Rua Lote 30,Brasil
fa3dd10a-7cb6-43dd-b1f6-aed052c8698e,Bruna Reis,05/05/1948 14:30:48,27/04/2023 19:56:53,Bruna.Reis59@gmail.com,+55 (9) 8679-0584,33779 Carvalho Travessa Sobrado 39,Brasil
a8e52d1c-98ff-41b0-b75c-bf3f03a0816f,Felipe Martins,23/07/1948 10:59:48,27/04/2023 12:05:14,Felipe.Martins96@gmail.com,+55 (9) 5844-3045,50484 Braga Marginal Apto. 097,Brasil
601562c5-7cab-489d-878e-418e1a92e01b,Lavínia Melo,27/04/2003 03:33:42,28/04/2023 20:22:28,Lavnia.Melo@hotmail.com,+55 (9) 8837-1903,4024 Costa Marginal Casa 3,Brasil
0a18b3fc-6945-4d87-9996-c6229c72c5a6,César Xavier,28/03/1973 10:48:02,28/04/2023 03:45:55,Csar82@live.com,+55 (9) 6505-9348,799 Feliciano Avenida Quadra 10,Brasil
d7fe7610-3763-4704-8178-e12c452be585,Beatriz Macedo,22/07/1965 13:22:46,27/04/2023 21:07:56,Beatriz.Macedo@yahoo.com,+55 (9) 3497-7786,6880 Reis Rua Casa 7,Brasil
43fb8d9b-7665-4376-8272-928c30d82b11,Antonella Albuquerque Neto,01/08/1948 07:41:25,28/04/2023 04:48:57,Antonella_Albuquerque63@gmail.com,+55 (9) 9922-9800,3134 Liz Rodovia Apto. 537,Brasil
57c48d72-7afe-407e-87f0-48facef8ef28,Víctor Albuquerque,05/11/2002 15:06:35,26/04/2023 22:53:06,Vctor_Albuquerque76@live.com,+55 (9) 5226-5828,04354 Gael Avenida Lote 45,Brasil
034c33ff-4d76-4779-b0cb-e0aa91ae50c0,Meire Saraiva,31/12/1981 06:02:52,27/04/2023 05:47:01,Meire.Saraiva26@hotmail.com,+55 (9) 0483-7448,7402 Pereira Rodovia Quadra 77,Brasil
a28bfaae-6df0-44df-9524-25f532341368,Bruna Moreira,13/05/1947 22:56:15,27/04/2023 12:55:27,Bruna.Moreira@bol.com.br,+55 (9) 3317-8912,217 Sílvia Alameda Lote 48,Brasil
1800f5b0-e524-4f6a-807e-1efb8b1582de,Fabiano Costa,18/03/1997 00:37:21,27/04/2023 09:36:49,Fabiano.Costa62@gmail.com,+55 (9) 0807-0921,862 Pietro Travessa Apto. 134,Brasil
0a222bb0-0a0e-4192-bc2d-3b551a2c33ab,Frederico Carvalho,07/06/1973 03:01:32,27/04/2023 13:28:51,Frederico16@live.com,+55 (9) 2258-6646,6976 Martins Travessa Sobrado 09,Brasil
d69aafe2-6fa3-424b-b2e3-6c460a9d276e,Dalila Pereira,21/04/1970 05:11:12,28/04/2023 00:57:05,Dalila.Pereira20@live.com,+55 (9) 2146-0518,39889 Moraes Travessa Apto. 606,Brasil
0bb10bd9-c8e0-462c-9cd8-eb25acbfd0a9,Pedro Henrique Carvalho,05/06/1981 09:09:23,27/04/2023 14:37:34,PedroHenrique.Carvalho6@gmail.com,+55 (9) 9763-1188,454 Carvalho Avenida Apto. 905,Brasil
a4e05080-0d6a-4dfb-8888-ffcf109b91c9,Warley Melo,01/01/2001 22:31:49,27/04/2023 04:44:58,Warley_Melo28@yahoo.com,+55 (9) 4556-0167,7848 Silva Travessa Quadra 65,Brasil
f1c278e3-dd04-4fa5-9bef-2d823d57e494,Júlia Reis,17/01/1976 01:20:53,28/04/2023 07:20:47,Jlia61@live.com,+55 (9) 3135-3946,95002 Aline Alameda Quadra 44,Brasil
e80d63a3-d7dc-44e5-b913-d030f2447fbf,Maria Reis,21/07/1970 12:12:08,27/04/2023 21:34:33,Maria76@hotmail.com,+55 (9) 0720-2802,6782 Marina Alameda Lote 80,Brasil
9631cc17-2716-47b0-a41f-2fb411b75125,Heloísa Silva Jr.,04/02/1979 20:55:51,27/04/2023 20:21:20,Helosa20@gmail.com,+55 (9) 3817-1936,8812 Franco Marginal Sobrado 23,Brasil
0b0c3087-cb55-43be-9b8b-01245f733e42,Carla Saraiva,18/11/1998 14:06:50,27/04/2023 11:06:10,Carla_Saraiva@yahoo.com,+55 (9) 6237-7986,642 Melo Rodovia Apto. 915,Brasil
83c38596-1b1f-4461-beef-a17cbc791c80,Bryan Franco,07/05/1944 00:37:43,27/04/2023 16:26:26,Bryan.Franco@yahoo.com,+55 (9) 4032-3825,0674 Nogueira Marginal Quadra 14,Brasil
2d45b515-245e-4165-9e82-8c11b0a9cbff,Dalila Moreira,11/02/2001 03:37:38,27/04/2023 14:21:42,Dalila.Moreira57@yahoo.com,+55 (9) 0134-8921,089 Ana Laura Alameda Casa 4,Brasil
d4326192-c677-455d-9cd9-3ebd33511231,Maria Júlia Santos,14/01/1945 15:14:25,27/04/2023 23:24:27,MariaJlia.Santos@hotmail.com,+55 (9) 5591-2491,20797 Barros Alameda Casa 7,Brasil
13d6cbb8-d018-4295-aa72-080416305a9b,Júlio César Saraiva,02/08/1943 14:04:55,27/04/2023 23:25:42,JlioCsar.Saraiva14@gmail.com,+55 (9) 2601-5341,720 Yango Rodovia Sobrado 65,Brasil
e9fd7186-3fff-4125-8345-125123f688b3,César Oliveira,29/10/1966 07:13:28,27/04/2023 20:18:43,Csar22@live.com,+55 (9) 1278-4453,7713 Gabriel Avenida Quadra 88,Brasil
0a20487a-c9c3-4e73-a637-5a04fca66de3,Fabrícia Santos,07/02/1949 01:31:31,28/04/2023 02:09:32,Fabrcia_Santos@hotmail.com,+55 (9) 3749-2415,16557 Lara Travessa Sobrado 98,Brasil
65da286b-22a1-4080-adac-e0c27fe1132e,Deneval Franco,20/09/1981 20:15:24,28/04/2023 01:02:42,Deneval.Franco@hotmail.com,+55 (9) 8457-9372,583 Sarah Avenida Sobrado 82,Brasil
14756a4a-9351-424d-8d15-2ad83ed7804a,Srta. Felipe Moreira,02/11/1997 21:47:19,28/04/2023 11:16:45,Felipe78@hotmail.com,+55 (9) 4678-7832,594 Albuquerque Marginal Lote 73,Brasil
5daec68a-cf4d-401f-b8ae-25fd3ef8ec10,Washington Saraiva,07/04/1957 09:50:44,27/04/2023 02:12:30,Washington_Saraiva@hotmail.com,+55 (9) 5944-0499,02979 Vitor Marginal Sobrado 74,Brasil
5b7bbb35-ac55-4fb4-b189-0bafb0a52374,Víctor Albuquerque,06/12/1951 19:05:55,27/04/2023 16:05:39,Vctor.Albuquerque@hotmail.com,+55 (9) 9059-1097,705 Maria Eduarda Alameda Sobrado 22,Brasil
a3c76f7b-fcaf-4111-a2b4-14c153bbbef5,Júlio Santos,24/07/1965 10:47:06,28/04/2023 08:57:52,Jlio.Santos@hotmail.com,+55 (9) 1266-4206,880 Saraiva Travessa Casa 2,Brasil
ddac502e-c264-4bb5-87fb-8052e3c1ac11,Dra. Joaquim Nogueira,06/03/1975 07:04:42,26/04/2023 22:58:24,Joaquim.Nogueira11@yahoo.com,+55 (9) 7083-1388,33604 Silas Rua Casa 0,Brasil
6ac44e11-10e3-4683-a325-09d4c0c30f82,Sophia Albuquerque,20/09/2001 12:44:15,28/04/2023 10:53:53,Sophia.Albuquerque41@hotmail.com,+55 (9) 1245-8924,16541 Elisa Rodovia Sobrado 49,Brasil
bdd4aa44-edda-4854-b0ce-5c477bdb5312,Maria Eduarda Martins,08/04/1988 08:27:25,27/04/2023 23:46:24,MariaEduarda26@bol.com.br,+55 (9) 2191-8827,676 Davi Lucca Avenida Lote 07,Brasil
4c667d25-dbf6-45fe-9d18-6679e3cca203,Srta. Roberta Reis Jr.,26/07/1985 22:49:34,27/04/2023 03:47:52,Roberta_Reis36@bol.com.br,+55 (9) 0362-4065,274 Melo Rodovia Apto. 676,Brasil
